col3,col33,col47,col65,col109,col121,col177,col197,col217,col229,col245,col261,col285,col305,col317,col365,col385,col405,col425,col445,col473,col493,col617,col641,col661,col681,col701,col713,col741,col761,col833,col853,col873,col893,col913,col933,col953,col973,col993,col1013,col1025,col1077,col1105,col1149,col1181,col1189,col1193,col1209,col1253,col1289,col1309,col1330,col1341,col1349,col1353,col1357,col1361,col1369,col1373,col1389,col1409,col1429,col1682,col1708,col1807,col1822,col1977,col1999,col2049,col2052,col2071,col2143,col2199,col2273,col2295,col2345,col2348,col2543,col2575,col2590,col2591,col2663
,,,0.125,58.0,0.0952380952380952,0.8571428571428571,,,,0.2,0.9285714285714286,0.5,2.2142857142857144,30.3,6.2,17.0,6564509.4,7486557.2,62.2,56.1342,40.3888,0.5,6146048.0,6306848.0,218123.0,22572.5,32.1,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5,56.33000009710138,53.49,10947465.090909092,12114929.333333334,202636.9090909091,,,,,7.0,401282.0,,,26.3,,11038120.81,7.0,401282.0,,26.3,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3902568.97,17.0,179229.0,,21.83,3521000.0,,360.0,4049000.0,0.2604709149605745
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6020891.42,4.0,161295.0,,44.13,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10118557.95,2.0,161411.0,,2.0,7800000.0,182.0,182.0,7800000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,214055.0,,,38.56,1.45,7606050.74,4.0,193801.0,,38.17,6000000.0,240.0,240.0,6381522.0,0.2582084737314545
,,,,,,,,,,,,,,,,,,,,55.7483,37.6171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20981557.5,4.0,311443.0,,2.0,,,,,0.2626588958818441
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8022649.1,6.0,152509.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5176742.94,8.0,142292.0,,36.91,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5403563.44,11.0,160409.0,,32.9,4868566.0,360.0,360.0,4029490.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181009.0,,,23.02,,4156827.18,,181009.0,,23.02,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000.0,11.0,156272.0,,1.375,,,,,0.2562613816564786
,,,,54.0,0.05,,,,,0.1428571428571428,0.3428571428571428,1.3428571428571427,3.942857142857143,60.0,3.742857142857143,25.37142857142857,15672162.285714284,36357402.97142857,1376.1142857142856,55.7483,38.975,0.054054054054054,21177482.2972973,21290807.27027027,379317.97297297296,52686.47222222222,60.9,1.972972972972973,9.62162162162162,,2812500.0,,17.0,10000000.0,19463608.57142857,2670262.1428571427,2.0,,,,26.6,5375310.0,0.4897260273972603,,,,,,,,,,,,,,,,,,,,,,,10.333333333333334,3322080.0,,2.0,60.9,,26833416.18,16.0,401381.0,,2.0,23424217.55,343.0,343.0,23425000.0,0.2570165748042274
,,,,,,,,,,0.5,0.5,,2.6666666666666665,50.4,,7.833333333333333,6765824.0,12790586.333333334,122.0,63.5529,53.6992,,4769390.0,5069390.0,183650.0,15584.0,25.97,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205449.33,8.0,172359.0,,26.92,5397600.0,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7877154.85,5.0,217670.0,,36.6,,,,,0.260530792169667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11089989.05,13.0,159537.0,,3.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11376805.76,15.0,229708.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25235605.74,12.0,318575.0,,3.0,19761762.0,,240.0,20000000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8154532.37,3.0,212249.0,,34.37,8115385.0,362.0,362.0,6490000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6556723.6,9.0,181407.0,,36.64,,,,,0.2565996261339365
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5159930.76,11.0,208078.0,,22.1,4395350.0,240.0,240.0,4395350.0,0.2562613816564786
,,,,,,,,,,0.054054054054054,0.9411764705882352,0.9411764705882352,1.411764705882353,39.0,1.2,18.4,6594037.2,11040760.4,196.0,59.8983,37.6068,0.0129870129870129,7001349.833333333,7264289.833333333,186555.66666666663,23545.666666666668,42.27,1.4444444444444444,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,161221.0,,,39.33,1.62,7159480.9,2.0,161221.0,,39.33,6156000.0,360.0,360.0,6085000.0,0.2721432252902806
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4033399.67,8.0,177526.0,,22.2,2467740.0,240.0,240.0,2467740.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11624456.79,24.0,175638.0,,3.0,9280000.0,302.0,302.0,9280000.0,0.2567183659523679
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3736567.47,7.0,177463.0,,21.98,,,,,0.2700269465115117
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12657872.79,11.0,198556.0,,2.0,8844000.0,156.0,156.0,9728400.0,0.2630027222425259
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740071.82,7.0,161321.0,,24.6,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,209330.34,,4.0,84.57,,10446783.77,13.714285714285714,1818251.0,,2.75,2630000.0,288.0,324.0,2630000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,161365.0,,,35.28,1.33,6819078.6,2.0,161365.0,,35.28,7000000.0,240.0,240.0,5796000.0,0.2580071201006573
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7941518.77,14.0,229859.0,,34.48,7147365.0,362.0,362.0,9291000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4693422.23,22.5,200791.0,,21.53,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6949863.72,25.0,271003.0,,25.29,6134664.0,266.0,266.0,6134664.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5371287.9,15.0,215999.0,,26.47,4760000.0,240.0,240.0,4760000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17567969.62,17.285714285714285,224324.1,,1.8571428571428568,,,,,0.2556113676384911
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6164686.16,9.0,183964.0,,34.95,7182500.0,182.0,182.0,7182500.0,0.2601607864718594
,,,,,,,,,,,0.3076923076923077,1.3846153846153846,2.6153846153846154,31.0,,28.923076923076923,7915615.769230769,33908680.92307692,4351.076923076923,59.3779,104.2964,,9357971.2,9654132.8,218521.8,24493.6,49.85,2.0,11.2,,1627169.0,,22.83333333333333,10847798.166666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,220355.0,,2.0,49.85,,13208185.95,29.0,220355.0,,2.0,11166615.0,360.0,360.0,11226957.95,0.2583063057396068
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8174760.06,26.0,233744.0,,38.84,6120000.0,264.0,264.0,7956000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26952497.36,16.0,434881.0,,3.0,20214372.0,240.0,240.0,20214372.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7243611.69,6.0,185706.0,,37.63,6000000.0,,362.0,7800000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461750.2,12.333333333333334,190696.0,,34.15,6000000.0,301.0,301.0,4632000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461750.2,12.333333333333334,190696.0,,34.15,6000000.0,301.0,301.0,4632000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,196247.0,,,23.88,1.38,4376120.45,11.0,196247.0,,22.35,3000000.0,240.0,240.0,3000000.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,228572.0,,,38.84,,9733057.18,10.0,228572.0,,38.84,8300000.0,360.0,360.0,8300000.0,0.2648221248195989
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4740784.7,13.0,209579.0,,22.18,6000000.0,360.0,360.0,6000000.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5445256.58,3.0,99263.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631489.37,11.0,198828.0,,21.75,4992000.0,,314.0,3680000.0,0.256437301200215
,,,,,,,,,,,,,,,,,,,,54.799,55.9053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.166666666666667,214318.0,,1.5,39.82,2.84,6166242.36,6.166666666666667,175567.0,,1.5833333333333333,6000000.0,255.5,255.5,4866000.0,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5835172.95,2.0,159955.0,,32.9,5050000.0,360.0,360.0,6565000.0,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5524877.05,8.0,163591.0,,35.55,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,194314.0,,3.0,74.08,0.98,10000.0,5.0,194314.0,,3.0,3800000.0,240.0,240.0,6205952.0,0.2575486366080661
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3819625.52,2.0,173041.0,,21.54,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3978116.21,2.0,167998.0,,23.13,3000000.0,240.0,240.0,,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,186111.0,,,32.93,1.83,6118635.23,2.0,186111.0,,32.93,3000000.0,182.0,182.0,3000000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,59.8983,30.2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5990540.12,8.0,142802.0,,42.02,2800504.0,96.0,96.0,3000000.0,0.277088615145866
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,183552.0,,,31.25,0.9,5726000.0,15.0,183552.0,,31.25,2322658.0,124.0,124.0,2322658.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6777522.67,12.0,193975.0,,36.26,5640000.0,360.0,360.0,5640000.0,0.2575486366080661
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8084867.66,21.0,182168.0,,40.53,7050000.0,,362.0,9165000.0,0.2570165748042274
,,,,,,,,,,,,,,,,,,,,43.2638,76.9293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,381773.0,,2.0,42.88,,16409507.52,4.0,381773.0,,2.0,12000000.0,360.0,360.0,12000000.0,0.2570165748042274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,30.0,,,,,,,,,7036401.19,10.0,268080.0,,25.83,12100000.0,360.0,360.0,12100000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5191018.6,16.0,159307.0,,34.3,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7085137.91,26.0,264985.0,,25.27,6789347.0,242.0,242.0,6789347.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7419382.06,11.0,156712.0,,2.0,4500000.0,240.0,240.0,4950000.0,0.2646352946331483
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6662428.98,8.6,350000.0,,35.71,6981982.0,,300.0,6670755.0,0.2573476190144638
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8419709.52,14.0,210865.0,,35.76,6720000.0,146.0,146.0,8736000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9758500.87,8.0,121047.0,,3.0,8000000.0,360.0,360.0,8000000.0,0.2715943013043909
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5522619.4,25.33333333333333,166045.0,,33.32,,,,,0.2612477395653548
,,,,,,,,,,,,,,,,,,,,59.8983,37.6068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,156544.0,,2.0,60.51,2.09,11935651.45,12.0,156544.0,,2.0,10145050.0,240.0,240.0,10145000.0,0.2612279693717597
,,,,,,,,,,,,,,,,,,,,55.7483,37.6171,,5273188.0,5009529.0,204229.0,,25.82,,2.0,,,,20.0,,4736812.9,1067362.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6080029.26,19.0,178612.0,,35.5,1100000.0,,182.0,2080000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5329658.29,3.0,193905.0,,29.52,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,55.1553,61.4313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13322935.28,13.0,421418.0,,1.5,,,,,0.2560610222605129
,,,0.0384615384615384,,,0.9583333333333334,0.2,,,0.1111111111111111,0.1111111111111111,0.6666666666666666,1.8888888888888888,33.67,1.5,7.0,7958238.0,10420593.0,31.0,59.8983,30.2618,0.6666666666666666,7978298.0,7594231.333333333,225929.3333333333,27566.5,35.55,,5.666666666666667,,,,,,,,,1422767.8,26.0,,,,,5.75,5.146666685740153,5.26,265263.3333333333,0.1428571428571428,,,,,,,,,,,,,,,,,,7.0,166497.0,,,35.18,1.97,6886839.38,8.0,164110.0,,35.18,5954811.0,360.0,360.0,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9871962.68,9.0,159168.0,,2.0,8882000.0,360.0,360.0,8882000.0,0.2570165748042274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,195026.0,,,21.55,1.39,4171846.25,16.0,195026.0,,21.55,3000000.0,360.0,360.0,3000000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,217305.0,,2.0,49.32,,10728706.46,16.0,217305.0,,2.0,,,,,0.2605426460831173
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4163566.44,2.0,179429.0,,22.69,3400000.0,360.0,360.0,3400000.0,0.2584943233522256
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5310275.29,20.0,200971.0,,25.2,3000000.0,120.0,120.0,3000000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5399109.67,8.0,145125.0,,36.71,2813646.0,146.0,146.0,2813646.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3830433.82,9.0,181981.0,,21.75,2830433.0,240.0,240.0,2830433.0,0.2610636017603552
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3497146.46,30.0,102978.4,,33.96,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,3200000.0,,293761.0,,2.0,32.69,,6917872.67,5.4,303097.0,,1.8,5534297.0,,240.0,,0.2711018261952725
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5098364.15,12.0,145103.0,,35.56,4250000.0,,300.0,4675000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,211225.0,,2.0,44.2,1.1,9998626.42,6.0,211225.0,,2.0,15300000.0,360.0,360.0,8050000.0,0.2570165748042274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7946957.54,9.0,153969.0,,2.0,11880000.0,240.0,240.0,11880000.0,0.2671460505687474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6285282.4,6.0,188471.0,,35.31,5865000.0,,330.0,5865000.0,0.2723721074020193
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4589187.69,29.0,187289.0,,25.83,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5468305.19,16.5,162966.0,,35.36,,,,,0.2586243727463677
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11220903.52,3.0,336066.0,,36.7,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6311791.16,26.0,189575.0,,34.72,,,,,0.2569190620677391
,,,,,,,,,,0.1666666666666666,0.6,1.2,3.6,50.97,1.2,22.8,6124884.8,33198507.4,5812.2,55.7483,37.6171,,7446865.0,7861165.0,145475.0,21314.0,51.19,3.0,9.0,,,,,,,,,,,,,,,5.34,4.850000063578288,4.88,362001.8333333333,0.0285714285714285,,,,,,,,,,,,,,,,,,2.5,348212.0,,3.0,67.85,1.42,19341594.22,1.1428571428571428,348212.0,,3.0,12000000.0,360.0,360.0,10422894.0,0.2570165748042274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,177667.0,,,24.75,1.54,4387258.25,2.0,177667.0,,24.75,3000000.0,300.0,300.0,3000000.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3270990.04,24.0,106373.66,,30.75,,,,,0.2562613816564786
,,,,,,,,,0.25,0.625,0.375,3.0,3.0,67.51,2.2666666666666666,8.0,11698999.0,13685621.0,5.0,68.9702,33.078,0.6666666666666666,5628770.0,5998972.0,139395.0,18441.0,40.38,2.0,11.0,141037.0,42312.0,120.0,10.0,,12000000.0,1800000.0,,,,0.1111111111111111,13.25,585000.0,0.0113851992409867,,,,,0.0714285714285714,,,,,,,,,,,,,,,,,,4.0,174924.0,,3.0,67.51,1.76,14575807.14,4.0,174924.0,,3.0,11951828.0,360.0,360.0,11958828.0,0.2684378636231962
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4884834.29,2.4,221473.0,,30.93,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,193083.0,,3.0,74.08,0.98,16294691.05,4.0,193083.0,,3.0,12000000.0,360.0,360.0,12000000.0,0.2570165748042274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13127932.86,16.0,347977.0,,40.6,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,197579.0,,,36.26,1.02,7154214.54,2.0,197579.0,,36.26,3000000.0,240.0,240.0,3000000.0,0.2583346770985438
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9456599.57,13.0,169285.0,,2.0,7574688.0,,240.0,8332157.0,0.2567183659523679
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6214431.46,18.0,132753.0,,2.0,,,,,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5868521.6,6.0,102592.0,,2.0,,,,,0.2571022919075339
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5868521.6,6.0,102592.0,,2.0,,,,,0.2571022919075339
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680094.0,7.0,68020.0,,24.7,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680094.0,7.0,68020.0,,24.7,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11012016.65,10.0,192162.0,,2.0,12894700.0,242.0,242.0,12894700.0,0.2641917939631807
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,56.0,10500000.0,10500000.0,,,,,,,8352362.3,24.0,225038.0,,35.98,6520000.0,144.0,144.0,6520000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7307218.17,22.0,146298.0,,2.0,5700000.0,120.0,120.0,5700000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6437581.75,11.0,158138.0,,40.55,5047637.0,240.0,240.0,6562000.0,0.2572174233749946
